id,name,description,address,locality,region,latitude,longitude,openingHours,access,wheelchair,babyChange,unisex,male,female,drinkingWater,fee,operator,source,sourceId,sourceIds,sourceUrl,confidence,lastVerified
osm-node-7144833593,Public toilet,,,,,-37.8982174,175.4749559,24/7,public,limited,false,true,,,,false,Waipa District Council,OpenStreetMap,node/7144833593,node/7144833593,https://www.openstreetmap.org/node/7144833593,0.84,
osm-node-7153021387,Public toilet,,,,,-39.1982138,175.5654536,Unknown,public,false,false,true,,,,false,,OpenStreetMap,node/7153021387,node/7153021387,https://www.openstreetmap.org/node/7153021387,0.7,
osm-node-7157845185,Public toilet,,,,,-41.2226967,174.8046801,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7157845185,node/7157845185,https://www.openstreetmap.org/node/7157845185,0.55,
osm-node-7168254807,Public toilet,,,,,-40.8739015,175.0492276,Unknown,unknown,,,,true,false,,false,,OpenStreetMap,node/7168254807,node/7168254807|node/7168254808,https://www.openstreetmap.org/node/7168254807,0.55,
osm-node-7174116385,Public toilet,,,,,-39.063394,174.0786479,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/7174116385,node/7174116385,https://www.openstreetmap.org/node/7174116385,0.65,
osm-node-7176661485,Public toilet,,,,,-44.0617731,170.5032196,24/7,unknown,,,true,,,,,,OpenStreetMap,node/7176661485,node/7176661485,https://www.openstreetmap.org/node/7176661485,0.63,2025-03
osm-node-7178248972,Public toilet,,,,,-45.8052819,167.6757373,Unknown,public,false,,,,,,false,,OpenStreetMap,node/7178248972,node/7178248972,https://www.openstreetmap.org/node/7178248972,0.7,
osm-node-7192144987,Public toilet,,,,,-45.9132771,169.6887475,24/7,unknown,true,true,,,,,false,Laurence Public Toilets,OpenStreetMap,node/7192144987,node/7192144987,https://www.openstreetmap.org/node/7192144987,0.79,2025-03-12
osm-node-7194350575,Public toilet,,,,,-46.4730011,169.7177048,Unknown,customers,true,,,true,true,true,,,OpenStreetMap,node/7194350575,node/7194350575,https://www.openstreetmap.org/node/7194350575,0.7,
osm-node-7199051085,Public toilet,,,,,-36.821774,175.0723627,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7199051085,node/7199051085,https://www.openstreetmap.org/node/7199051085,0.55,
osm-node-7207086585,Public toilet,,,,,-36.6083589,175.5387751,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7207086585,node/7207086585,https://www.openstreetmap.org/node/7207086585,0.55,
osm-node-7207086685,Public toilet,,,,,-36.6091562,175.5391304,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7207086685,node/7207086685,https://www.openstreetmap.org/node/7207086685,0.55,
osm-node-7207086785,Public toilet,,,,,-36.6101109,175.5395598,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7207086785,node/7207086785,https://www.openstreetmap.org/node/7207086785,0.55,
osm-node-7207439298,Public toilet,,,,,-38.4370503,176.3402517,"""Winter 800-1700, Summer 600-2000""",unknown,false,false,true,,,,,,OpenStreetMap,node/7207439298,node/7207439298,https://www.openstreetmap.org/node/7207439298,0.73,
osm-node-7207687386,Public toilet,,,,,-36.8351997,175.7071514,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7207687386,node/7207687386,https://www.openstreetmap.org/node/7207687386,0.55,
osm-node-7215474688,Public toilet,,,,,-38.6689985,176.0969082,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7215474688,node/7215474688,https://www.openstreetmap.org/node/7215474688,0.55,
osm-node-7215474689,Public toilet,,,,,-38.6708036,176.0981321,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7215474689,node/7215474689,https://www.openstreetmap.org/node/7215474689,0.55,
osm-node-7215901574,Public toilet,,,,,-39.0447481,175.5076189,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7215901574,node/7215901574,https://www.openstreetmap.org/node/7215901574,0.55,
osm-node-7215901575,Public toilet,,,,,-39.0433644,175.5167933,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7215901575,node/7215901575,https://www.openstreetmap.org/node/7215901575,0.55,
osm-node-7223504785,Public toilet,,,,,-37.6619821,176.1248711,Unknown,unknown,true,true,,,,,false,,OpenStreetMap,node/7223504785,node/7223504785,https://www.openstreetmap.org/node/7223504785,0.65,
osm-node-7228968285,Public toilet,,,,,-37.8155506,174.8338413,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7228968285,node/7228968285,https://www.openstreetmap.org/node/7228968285,0.55,
osm-node-7234231485,Public toilet,,,,,-44.2762766,171.3503346,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7234231485,node/7234231485,https://www.openstreetmap.org/node/7234231485,0.55,
osm-node-7234231486,Public toilet,,,,,-44.2485845,171.2823184,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7234231486,node/7234231486,https://www.openstreetmap.org/node/7234231486,0.55,
osm-node-7235731866,Public toilet,,,,,-43.5592918,172.5737756,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7235731866,node/7235731866,https://www.openstreetmap.org/node/7235731866,0.55,
osm-node-7236518338,Public toilet,,,,,-41.2860839,174.7790803,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7236518338,node/7236518338,https://www.openstreetmap.org/node/7236518338,0.55,
osm-node-7237675385,Public toilet,,,,,-43.5723582,172.7746095,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7237675385,node/7237675385,https://www.openstreetmap.org/node/7237675385,0.55,
osm-node-7238556192,Public toilet,,,,,-44.934267,168.3452794,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7238556192,node/7238556192,https://www.openstreetmap.org/node/7238556192,0.55,
osm-node-7240626890,Public toilet,,,,,-41.4425221,172.5842344,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7240626890,node/7240626890,https://www.openstreetmap.org/node/7240626890,0.55,
osm-node-7241811985,Public toilet,,,,,-43.2938518,170.4130205,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7241811985,node/7241811985,https://www.openstreetmap.org/node/7241811985,0.55,
osm-node-7246878685,Public toilet,,,,,-41.2829299,174.7582415,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7246878685,node/7246878685,https://www.openstreetmap.org/node/7246878685,0.55,
osm-node-7252179107,Public toilet,,,,,-46.9261832,167.779673,Unknown,public,,,true,,,,,,OpenStreetMap,node/7252179107,node/7252179107|node/7252179108,https://www.openstreetmap.org/node/7252179107,0.6,
osm-node-7252187120,Public toilet,,,,,-41.2099969,174.0743881,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7252187120,node/7252187120,https://www.openstreetmap.org/node/7252187120,0.55,
osm-node-7252222789,Public toilet,,,,,-45.3551326,168.0910807,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7252222789,node/7252222789,https://www.openstreetmap.org/node/7252222789,0.55,
osm-node-7260174386,Public toilet,,,,,-42.4499534,171.2088862,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7260174386,node/7260174386,https://www.openstreetmap.org/node/7260174386,0.55,
osm-node-726486546,Public toilet,,,,,-36.8282861,174.6306715,Unknown,unknown,,,,,,,,,OpenStreetMap,node/726486546,node/726486546,https://www.openstreetmap.org/node/726486546,0.55,
osm-node-7265905487,Public toilet,,,,,-37.2032093,175.5013473,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7265905487,node/7265905487,https://www.openstreetmap.org/node/7265905487,0.55,
osm-node-7265907286,Public toilet,,,,,-38.3616519,175.7628499,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7265907286,node/7265907286,https://www.openstreetmap.org/node/7265907286,0.55,
osm-node-726922110,Public toilet,,,,,-37.007384,174.5855381,Unknown,unknown,,,,,,,,,OpenStreetMap,node/726922110,node/726922110,https://www.openstreetmap.org/node/726922110,0.55,
osm-node-7270683285,Public toilet,,,,,-37.1666001,175.3120296,Mo-Su 09:00-17:00,unknown,true,,,,,,false,Miranda seabird centre,OpenStreetMap,node/7270683285,node/7270683285,https://www.openstreetmap.org/node/7270683285,0.79,
osm-node-7270683485,Public toilet,,,,,-38.3981477,175.7667019,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7270683485,node/7270683485,https://www.openstreetmap.org/node/7270683485,0.55,
osm-node-7270891914,Public toilet,,,,,-41.3769852,173.1102165,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7270891914,node/7270891914,https://www.openstreetmap.org/node/7270891914,0.55,
osm-node-727322356,Public toilet,,,,,-42.6286426,171.1846285,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/727322356,node/727322356,https://www.openstreetmap.org/node/727322356,0.65,2023-01-11
osm-node-7277694006,Public toilet,,,,,-41.4160812,173.5768719,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7277694006,node/7277694006,https://www.openstreetmap.org/node/7277694006,0.55,
osm-node-7278498824,Public toilet,,,,,-44.160593,169.2862347,24/7,public,true,false,,,,,false,,OpenStreetMap,node/7278498824,node/7278498824,https://www.openstreetmap.org/node/7278498824,0.78,2026-03-01
osm-node-7283590586,Public toilet,,,,,-45.7853046,167.4001752,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7283590586,node/7283590586,https://www.openstreetmap.org/node/7283590586,0.55,
osm-node-7283705385,Public toilet,,,,,-45.7400204,167.3725635,Unknown,unknown,,,,,,,,Doc,OpenStreetMap,node/7283705385,node/7283705385,https://www.openstreetmap.org/node/7283705385,0.61,
osm-node-7297597563,Public toilet,,,,,-44.6992063,169.116835,24/7,public,true,false,true,,,,false,,OpenStreetMap,node/7297597563,node/7297597563,https://www.openstreetmap.org/node/7297597563,0.78,
osm-node-730314595,Public toilet,,,,,-43.3171743,172.688732,Unknown,unknown,,,,,,,,,OpenStreetMap,node/730314595,node/730314595,https://www.openstreetmap.org/node/730314595,0.55,
osm-node-7303912386,Public toilet,,,,,-44.8951424,168.0742617,24/7,unknown,,false,,,,,false,,OpenStreetMap,node/7303912386,node/7303912386,https://www.openstreetmap.org/node/7303912386,0.63,
osm-node-7308136087,Public toilet,,,,,-43.5313264,172.6277721,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7308136087,node/7308136087,https://www.openstreetmap.org/node/7308136087,0.55,
osm-node-7308136622,Public toilet,,,,,-44.1682284,170.2098321,24/7,public,false,false,true,,,false,false,,OpenStreetMap,node/7308136622,node/7308136622,https://www.openstreetmap.org/node/7308136622,0.78,
osm-node-7310799086,Public toilet,,,,,-36.7174797,174.7359485,Unknown,public,true,,true,,,,false,,OpenStreetMap,node/7310799086,node/7310799086,https://www.openstreetmap.org/node/7310799086,0.7,
osm-node-7314061798,Public toilet,,,,,-43.7156285,172.4405669,Unknown,unknown,,false,,true,true,,,,OpenStreetMap,node/7314061798,node/7314061798|node/7314061799,https://www.openstreetmap.org/node/7314061798,0.55,
osm-node-7314293174,Public toilet,,,,,-35.4394168,173.2865423,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7314293174,node/7314293174,https://www.openstreetmap.org/node/7314293174,0.55,
osm-node-7314343685,Public toilet,,,,,-39.898771,175.9013206,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7314343685,node/7314343685,https://www.openstreetmap.org/node/7314343685,0.55,
osm-node-7314680282,Public toilet,,,,,-43.3653676,171.528872,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7314680282,node/7314680282,https://www.openstreetmap.org/node/7314680282,0.55,
osm-node-731638497,Public toilet,,,,,-35.5141248,174.4546743,Unknown,unknown,,,,,,,,,OpenStreetMap,node/731638497,node/731638497,https://www.openstreetmap.org/node/731638497,0.55,
osm-node-7320640253,Public toilet,,,,,-43.6964176,172.4151394,Unknown,public,,,true,,,,,,OpenStreetMap,node/7320640253,node/7320640253,https://www.openstreetmap.org/node/7320640253,0.6,
osm-node-7320640254,Public toilet,,,,,-43.6948964,172.411349,Unknown,public,,,true,,,,,,OpenStreetMap,node/7320640254,node/7320640254,https://www.openstreetmap.org/node/7320640254,0.6,
osm-node-7331304361,Public toilet,,,,,-44.197804,170.1221478,Unknown,public,,false,true,,,,,,OpenStreetMap,node/7331304361,node/7331304361,https://www.openstreetmap.org/node/7331304361,0.6,
osm-node-7338927458,Public toilet,,,,,-46.0752997,167.8519227,Unknown,unknown,false,false,true,,,,,,OpenStreetMap,node/7338927458,node/7338927458,https://www.openstreetmap.org/node/7338927458,0.65,
osm-node-735036904,Public toilet,,,,,-36.828614,174.6111034,Unknown,unknown,,,,,,,,,OpenStreetMap,node/735036904,node/735036904,https://www.openstreetmap.org/node/735036904,0.55,
osm-node-735036992,Public toilet,,,,,-36.8661993,174.6005399,Unknown,unknown,limited,,,,,,false,,OpenStreetMap,node/735036992,node/735036992,https://www.openstreetmap.org/node/735036992,0.65,2024-10-05
osm-node-7357268185,Public toilet,,,,,-41.3248035,173.3253455,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7357268185,node/7357268185,https://www.openstreetmap.org/node/7357268185,0.55,
osm-node-7357268386,Public toilet,,,,,-41.3464904,173.3582339,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7357268386,node/7357268386,https://www.openstreetmap.org/node/7357268386,0.55,
osm-node-736011032,Public toilet,,,,,-36.8700149,174.7448864,Unknown,unknown,,,,,,,,,OpenStreetMap,node/736011032,node/736011032,https://www.openstreetmap.org/node/736011032,0.55,
osm-node-736038700,Public toilet,,,,,-36.8398827,174.7477544,Unknown,unknown,,,,,,,,,OpenStreetMap,node/736038700,node/736038700,https://www.openstreetmap.org/node/736038700,0.55,
osm-node-7361979400,Public toilet,,,,,-43.6263039,172.7406306,Unknown,public,false,,,,,,false,,OpenStreetMap,node/7361979400,node/7361979400,https://www.openstreetmap.org/node/7361979400,0.7,
osm-node-7373914633,Public toilet,,,,,-43.5352834,172.6194206,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7373914633,node/7373914633,https://www.openstreetmap.org/node/7373914633,0.55,
osm-node-7373914634,Public toilet,,,,,-43.5386471,172.6180574,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7373914634,node/7373914634,https://www.openstreetmap.org/node/7373914634,0.55,
osm-node-7373914635,Public toilet,,,,,-43.53655,172.6133043,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7373914635,node/7373914635,https://www.openstreetmap.org/node/7373914635,0.55,
osm-node-738188310,Public toilet,,,,,-36.8593492,174.6045528,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/738188310,node/738188310,https://www.openstreetmap.org/node/738188310,0.55,2021-08-26
osm-node-7387818574,Public toilet,,,,,-36.9313942,174.6787119,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7387818574,node/7387818574,https://www.openstreetmap.org/node/7387818574,0.55,
osm-node-7391847875,Public toilet,,,,,-38.0075125,175.3261561,"Mo-Fr 06:00-18:00; Sa,Su,PH 08:00-18:00",public,true,,true,true,true,,,,OpenStreetMap,node/7391847875,node/7391847875,https://www.openstreetmap.org/node/7391847875,0.78,
osm-node-7405823667,Public toilet,,,,,-40.7636449,175.1543619,Unknown,public,true,true,,,,,false,Kāpiti Coast District Council,OpenStreetMap,node/7405823667,node/7405823667,https://www.openstreetmap.org/node/7405823667,0.76,2024-10-29
osm-node-7433092885,Public toilet,,,,,-41.3461291,173.3576937,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7433092885,node/7433092885,https://www.openstreetmap.org/node/7433092885,0.55,
osm-node-745371206,Public toilet,,,,,-36.7766339,174.5581127,Unknown,unknown,,,,,,,,,OpenStreetMap,node/745371206,node/745371206,https://www.openstreetmap.org/node/745371206,0.55,
osm-node-746323391,Public toilet,,,,,-36.8577095,174.7371197,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/746323391,node/746323391,https://www.openstreetmap.org/node/746323391,0.65,
osm-node-746323432,Public toilet,,,,,-36.8484047,174.7549581,Unknown,unknown,,,,,,,,,OpenStreetMap,node/746323432,node/746323432,https://www.openstreetmap.org/node/746323432,0.55,
osm-node-7528120487,Public toilet,,,,,-41.415729,173.2463959,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7528120487,node/7528120487,https://www.openstreetmap.org/node/7528120487,0.55,
osm-node-7550379794,Public toilet,,,,,-41.3231744,173.232306,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7550379794,node/7550379794,https://www.openstreetmap.org/node/7550379794,0.55,
osm-node-7555111587,Public toilet,,,,,-45.2970001,170.2589654,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/7555111587,node/7555111587,https://www.openstreetmap.org/node/7555111587,0.55,
osm-node-7555122587,Public toilet,,,,,-45.308034,170.2463263,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7555122587,node/7555122587,https://www.openstreetmap.org/node/7555122587,0.55,
osm-node-7555122589,Public toilet,,,,,-45.5075253,170.1186095,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7555122589,node/7555122589,https://www.openstreetmap.org/node/7555122589,0.55,
osm-node-7557447585,Public toilet,,,,,-41.1674599,173.7939467,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7557447585,node/7557447585,https://www.openstreetmap.org/node/7557447585,0.55,
osm-node-7571861290,Public toilet,,,,,-39.4007346,174.1523028,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/7571861290,node/7571861290,https://www.openstreetmap.org/node/7571861290,0.65,
osm-node-7572269678,Public toilet,,,,,-36.9921625,174.8804938,Unknown,unknown,,,,true,true,,,,OpenStreetMap,node/7572269678,node/7572269678|node/7572269679,https://www.openstreetmap.org/node/7572269678,0.55,
osm-node-7572269702,Public toilet,,,,,-36.990721,174.8808356,Unknown,unknown,,,,true,true,,,,OpenStreetMap,node/7572269702,node/7572269702|node/7572269703,https://www.openstreetmap.org/node/7572269702,0.55,2024-11-14
osm-node-7572269724,Public toilet,,,,,-36.9909986,174.8819426,Unknown,unknown,,,true,,,,,,OpenStreetMap,node/7572269724,node/7572269724,https://www.openstreetmap.org/node/7572269724,0.55,
osm-node-7574278492,Public toilet,,,,,-39.5659986,174.061438,Unknown,unknown,true,,true,,,,false,,OpenStreetMap,node/7574278492,node/7574278492,https://www.openstreetmap.org/node/7574278492,0.65,
osm-node-7579085495,Public toilet,,,,,-43.2468593,171.5252054,Unknown,unknown,,,true,,,,,,OpenStreetMap,node/7579085495,node/7579085495,https://www.openstreetmap.org/node/7579085495,0.55,
osm-node-7581058024,Public toilet,,,,,-43.0364229,171.6437971,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7581058024,node/7581058024,https://www.openstreetmap.org/node/7581058024,0.55,
osm-node-7581541432,Public toilet,,,,,-39.296993,175.5014224,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7581541432,node/7581541432,https://www.openstreetmap.org/node/7581541432,0.55,
osm-node-7593837829,Public toilet,,,,,-40.3240412,175.6420886,Unknown,unknown,,,,,,,,,OpenStreetMap,node/7593837829,node/7593837829,https://www.openstreetmap.org/node/7593837829,0.55,
osm-node-760003404,Public toilet,,,,,-36.9292125,174.6650853,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/760003404,node/760003404,https://www.openstreetmap.org/node/760003404,0.55,2024-11-13
osm-node-760256987,Public toilet,,,,,-36.9133659,174.6499469,Unknown,unknown,limited,,,,,,false,,OpenStreetMap,node/760256987,node/760256987,https://www.openstreetmap.org/node/760256987,0.65,2025-04-24
osm-node-7614892085,Public toilet,,,,,-44.2748748,169.8521699,Unknown,public,,,,,,,false,,OpenStreetMap,node/7614892085,node/7614892085,https://www.openstreetmap.org/node/7614892085,0.6,
